;user_id;item_id
307;1009577;[7571, 16166, 9728, 13018, 3182, 11756, 16270, 3734, 13865, 13915]
308;192534;[9728, 13865, 10440, 3734, 7571, 13018, 14317, 4457, 7829, 7102]
309;179669;[7571, 16166, 3182, 13018, 16270, 7582, 13915, 11756, 10761, 13545]
310;717123;[16166, 7571, 3182, 13243, 7582, 5411, 10761, 11985, 13159, 13545]
311;520906;[15297, 13865, 9728, 3734, 4151, 10440, 7571, 142, 4880, 13018]
312;507931;[14916, 14580, 6626, 657, 9169, 288, 11936, 7074, 8221, 16237]
313;595651;[16166, 3182, 7571, 10761, 5411, 7582, 13243, 11749, 11985, 13159]
314;994560;[13865, 10440, 9728, 3734, 15297, 7829, 7571, 2657, 142, 12356]
315;158996;[10440, 142, 15297, 4151, 4880, 13865, 9996, 9728, 1844, 14703]
316;518687;[3182, 13243, 16166, 13545, 11985, 7571, 5411, 16270, 7582, 11749]
317;465670;[15297, 10440, 13865, 4151, 4880, 142, 3734, 9728, 2657, 9996]
318;925277;[15297, 10440, 4151, 4880, 13865, 142, 9728, 9996, 2657, 3734]
319;466572;[15297, 4151, 4716, 142, 14470, 11778, 12770, 15531, 5658, 101]
320;335739;[16166, 7571, 3182, 5411, 10761, 7582, 13243, 16270, 13159, 11985]
321;392244;[15297, 4151, 9728, 142, 3734, 10440, 13865, 4880, 11778, 1844]
322;137358;[1844, 14703, 9728, 10440, 3509, 142, 14470, 6626, 9169, 13865]
323;366253;[13865, 10440, 9728, 15297, 3734, 142, 2657, 9996, 4151, 7829]
324;293310;[7571, 15297, 4151, 3734, 13865, 4880, 9728, 16166, 10440, 3182]
325;329635;[15297, 4151, 4880, 3734, 13865, 10440, 142, 2657, 9728, 8636]
326;701989;[13865, 12995, 10440, 9728, 9996, 12324, 7102, 14703, 4880, 142]
327;60901;[7571, 16166, 3182, 13243, 11985, 5411, 10761, 11749, 7582, 16270]
328;1067271;[11778, 15297, 4151, 9896, 6192, 8373, 7476, 5005, 3804, 12770]
329;264570;[13865, 10440, 9728, 7829, 3734, 142, 7102, 2657, 9996, 15297]
330;172106;[10440, 9728, 7829, 13865, 10464, 10077, 7102, 8986, 14431, 657]
331;230644;[11074, 10746, 15845, 8234, 3310, 8585, 15233, 1050, 6256, 7748]
332;148270;[10440, 13865, 9728, 142, 7829, 9996, 14431, 10464, 7102, 15297]
333;972608;[7571, 16166, 3182, 13018, 7582, 16270, 5411, 13159, 13243, 13915]
334;765698;[15297, 13865, 10440, 4151, 3734, 4880, 2657, 142, 9728, 9996]
335;788025;[15297, 4151, 4880, 3734, 13865, 10440, 9728, 142, 7571, 2657]
336;419536;[7571, 16166, 3182, 13243, 13545, 7582, 13159, 13915, 4718, 5411]
337;611357;[13865, 9728, 7829, 10440, 7102, 12356, 1418, 13849, 10464, 12995]
338;735639;[7571, 9728, 13865, 16166, 13018, 3734, 10440, 3182, 13915, 16270]
339;551474;[10440, 14703, 9728, 13865, 12995, 4880, 142, 1844, 9996, 8447]
340;492212;[13865, 12356, 13849, 10440, 1418, 9728, 6162, 3734, 13223, 10464]
341;838728;[13865, 10440, 9728, 142, 3734, 9996, 15297, 2657, 12995, 7829]
342;613665;[9728, 13865, 10440, 7829, 3734, 7102, 4457, 12356, 10464, 14431]
343;939084;[9169, 288, 13668, 6089, 10077, 657, 2647, 5325, 13038, 14607]
344;33356;[15096, 15531, 13058, 7806, 14470, 1873, 14684, 7545, 12463, 101]
345;352177;[9728, 13865, 10440, 3734, 7571, 7829, 7102, 4457, 13018, 15297]
346;484565;[7571, 13018, 16166, 9728, 3182, 3734, 13865, 13915, 15297, 16270]
347;664146;[10440, 9728, 13865, 12995, 14703, 1844, 142, 4880, 9996, 8636]
348;430090;[14703, 9728, 1844, 10440, 8447, 12995, 13865, 6402, 12981, 12659]
349;263038;[15297, 9728, 10440, 13865, 4151, 142, 1844, 14703, 8636, 4880]
350;469655;[14890, 14927, 14153, 12741, 15084, 9148, 2395, 13271, 8922, 9465]
351;193799;[15297, 4151, 142, 11778, 5658, 4880, 3734, 6809, 2657, 8636]
352;253335;[7571, 9728, 16166, 13018, 3734, 13865, 3182, 15297, 10440, 4151]
353;222511;[10440, 13865, 9728, 142, 15297, 4151, 9996, 4880, 3734, 12995]
354;354913;[7626, 12173, 9728, 1785, 5693, 14317, 10942, 12841, 13865, 7210]
355;480099;[10746, 3693, 1418, 11074, 13849, 3475, 15021, 12356, 15233, 14961]
356;169688;[11018, 12820, 6155, 6825, 8694, 4927, 13377, 10904, 10489, 1287]
357;825234;[9728, 14703, 10440, 12995, 1844, 13865, 8447, 2237, 15646, 12981]
358;670547;[7626, 12173, 14317, 12841, 10942, 7210, 9728, 1785, 11310, 5693]
359;992123;[9728, 7343, 14431, 7571, 7829, 12356, 6162, 10077, 10440, 13865]
360;898732;[13865, 10440, 9728, 142, 15297, 3734, 4880, 12995, 4151, 9996]
361;844473;[9728, 10440, 13865, 15297, 142, 3734, 4151, 4880, 1844, 7102]
362;1040409;[1287, 2237, 12820, 10073, 5693, 11754, 9728, 1785, 11018, 15464]
363;880597;[15297, 10440, 142, 13865, 9728, 4151, 3734, 9996, 2657, 4880]
364;912270;[15297, 10440, 4151, 4880, 13865, 142, 9996, 2657, 3734, 9728]
365;464622;[13865, 9728, 10440, 3734, 12995, 142, 4880, 7102, 2657, 15297]
366;69113;[13865, 9728, 10440, 3734, 7829, 7102, 15297, 142, 12995, 10464]
367;645529;[16361, 12820, 14961, 1287, 11018, 6155, 4702, 9761, 6210, 5754]
368;674321;[12356, 13865, 9728, 13223, 13849, 6162, 1418, 8581, 14814, 10440]
369;285439;[16166, 3182, 10761, 7571, 5411, 11749, 7582, 13018, 13243, 7626]
370;278239;[13865, 10440, 9728, 4880, 3734, 15297, 4151, 12995, 142, 2657]
371;355868;[13865, 10440, 9728, 12995, 3734, 9996, 2657, 4880, 7102, 142]
372;795546;[7626, 12173, 7210, 1785, 14317, 10942, 12841, 5693, 9728, 3095]
373;160092;[16166, 3182, 5411, 10761, 7571, 7582, 11749, 13243, 11985, 13159]
374;135612;[9728, 9169, 657, 13865, 14431, 16361, 15464, 14741, 10440, 1287]
375;293721;[15297, 142, 13865, 10440, 4151, 9996, 4880, 9728, 2657, 3734]
376;84948;[15297, 9728, 13865, 4151, 10440, 142, 4880, 3734, 8636, 1844]
377;338392;[16166, 3182, 13243, 5411, 11985, 7582, 7571, 10761, 11749, 16270]
378;647421;[10440, 13865, 9728, 142, 4880, 4151, 15297, 14703, 1844, 9996]
379;722941;[9728, 13865, 10440, 142, 15297, 3734, 4151, 14431, 9169, 7829]
380;15850;[7626, 16166, 7571, 12173, 10942, 3182, 10761, 11749, 13018, 5411]
381;1043102;[9728, 9169, 3509, 15464, 10440, 14741, 657, 2852, 4457, 2237]
382;770096;[13865, 9728, 10440, 12995, 3734, 4880, 4457, 7102, 14317, 5693]
383;576952;[15297, 4151, 5658, 142, 11778, 4880, 4716, 8373, 12770, 8636]
384;1097060;[13865, 3734, 9728, 7571, 10440, 13018, 15297, 4151, 4880, 16166]
385;25989;[9728, 13865, 10440, 11754, 4436, 15297, 1844, 4151, 3734, 15464]
386;257391;[12356, 13849, 13223, 6162, 1418, 8581, 14814, 3693, 7829, 13865]
387;836534;[13865, 10440, 15297, 9728, 4880, 4151, 3734, 142, 2657, 8636]
388;212836;[12173, 7626, 7210, 10942, 12841, 14317, 1785, 3095, 8437, 682]
389;45165;[15096, 13058, 15531, 7806, 14684, 6636, 2358, 15785, 6285, 7545]
390;848112;[7571, 16166, 3182, 13243, 13545, 7582, 13018, 13159, 10761, 13915]
391;118146;[10440, 13865, 12995, 9728, 9996, 7102, 142, 7829, 12324, 4495]
392;731156;[10440, 13865, 9728, 142, 9996, 3734, 2657, 15297, 4880, 12995]
393;33636;[10440, 13865, 9728, 142, 15297, 9996, 4880, 4151, 2657, 12995]
394;887912;[9728, 13865, 10440, 15297, 4151, 142, 3734, 1844, 4880, 8636]
395;180892;[7210, 12173, 7626, 12841, 3587, 144, 8821, 10942, 3940, 682]
396;662640;[7210, 5754, 3095, 3587, 144, 1106, 3940, 12841, 12173, 12849]
397;282423;[15297, 11778, 4151, 9896, 8373, 12770, 6192, 3804, 15531, 11312]
398;810235;[13865, 15297, 9728, 4151, 10440, 3734, 142, 4880, 8636, 2657]
399;870267;[7571, 13018, 16166, 13865, 3182, 11756, 9728, 3734, 16270, 2954]
400;1019372;[12995, 13865, 10440, 9728, 12324, 7102, 9159, 2237, 4191, 14703]
401;69086;[15297, 4151, 4880, 142, 10440, 13865, 9728, 3734, 8636, 2657]
402;173180;[7571, 16166, 3182, 13018, 10761, 7582, 5411, 13243, 13915, 16270]
403;896342;[10440, 142, 15297, 13865, 9728, 7829, 9996, 4151, 2657, 14431]
404;612322;[9169, 288, 657, 13668, 10077, 6089, 9381, 8986, 13038, 14916]
405;270841;[9728, 13865, 14317, 12173, 7626, 10440, 3734, 11310, 13018, 1785]
406;435983;[15297, 4880, 4151, 3734, 10440, 13865, 9728, 2657, 142, 9996]
407;769852;[13865, 10440, 9728, 4151, 4880, 15297, 142, 3734, 8636, 12995]
408;382384;[10077, 13849, 3693, 12356, 9381, 1418, 5838, 7343, 11074, 2647]
409;1067318;[7343, 13849, 12356, 6162, 10077, 8581, 7829, 14717, 13223, 3475]
410;513741;[9728, 10440, 13865, 15297, 1844, 3734, 4151, 4457, 142, 14741]
411;883225;[1844, 9728, 15297, 101, 14703, 4151, 14470, 10772, 12501, 12463]
412;33939;[15297, 11778, 4151, 8373, 1844, 142, 14470, 12770, 101, 15531]
413;331020;[13865, 15297, 10440, 3734, 4151, 4880, 9728, 142, 2657, 9996]
414;575207;[13865, 12995, 9728, 10440, 7102, 4457, 12324, 7829, 9194, 3734]
415;659721;[9728, 13865, 10440, 3734, 12995, 15297, 4436, 4457, 4151, 15464]
416;582886;[9728, 13865, 10440, 3734, 15297, 4151, 4880, 4436, 1785, 7626]
417;261729;[10440, 9728, 15297, 142, 4151, 13865, 1844, 8636, 14703, 4880]
418;366885;[10440, 9728, 15297, 4151, 1844, 14703, 142, 13865, 4880, 8636]
419;668984;[15297, 7571, 4151, 13018, 16166, 3734, 13545, 3182, 11778, 9728]
420;675929;[9728, 13865, 10440, 3734, 7626, 4880, 12173, 15297, 1785, 4151]
421;113833;[14317, 12173, 7626, 7210, 12841, 11348, 10942, 8437, 16361, 12623]
422;284521;[13018, 9728, 13865, 14317, 7571, 12173, 3734, 7626, 16166, 11310]
423;430080;[9728, 10440, 13865, 142, 14431, 7829, 15297, 7102, 9169, 3734]
424;251712;[8581, 10746, 13223, 11074, 3693, 10665, 15845, 1418, 15422, 16484]
425;84269;[16228, 3773, 2616, 15399, 11613, 6382, 9100, 4571, 14461, 3761]
426;119290;[9728, 13865, 12995, 16361, 12820, 1287, 2237, 10440, 14317, 4702]
427;225637;[7571, 3734, 13865, 9728, 15297, 16166, 13018, 3182, 4151, 10440]
428;594334;[13865, 10440, 9728, 12995, 142, 7102, 3734, 4457, 9996, 7829]
429;582292;[9728, 1785, 1287, 13865, 5693, 14317, 10440, 7626, 15464, 12173]
430;766614;[13865, 10440, 9728, 7102, 7829, 10464, 12995, 1418, 12356, 3734]
431;631766;[16361, 14961, 12820, 1287, 11018, 4702, 6155, 9761, 6210, 11885]
432;95700;[13865, 9728, 10440, 3734, 4880, 12995, 15297, 4457, 2657, 4151]
433;365315;[15297, 4151, 142, 10440, 4880, 1844, 9728, 14470, 13865, 8636]
434;314871;[7626, 12173, 9728, 10942, 14317, 12841, 7210, 1785, 5693, 5754]
435;15702;[10440, 13865, 15297, 9728, 142, 4151, 9996, 4880, 12995, 8636]
436;188443;[15297, 4151, 4880, 142, 5658, 8636, 1844, 13865, 10440, 9728]
437;215503;[7626, 12173, 13018, 11310, 10942, 14317, 12841, 16166, 7210, 7571]
438;519464;[9728, 13018, 7571, 14317, 13865, 16166, 12173, 4696, 7626, 3182]
439;950419;[16166, 7571, 3182, 13243, 7582, 5411, 10761, 16270, 13159, 11985]
440;956329;[9728, 10440, 13865, 7102, 12995, 7829, 657, 10464, 9169, 4457]
441;571942;[9728, 14703, 1844, 10440, 13865, 12995, 6402, 4880, 8447, 12981]
442;361203;[7571, 16166, 3182, 5411, 10761, 13243, 7582, 13018, 16270, 11985]
443;1075545;[7210, 12173, 7626, 5754, 3095, 12841, 10942, 1785, 11754, 5693]
444;677800;[7571, 3734, 16166, 9728, 15297, 13865, 3182, 13018, 4151, 10440]
445;234994;[7626, 12173, 11310, 14317, 12841, 13018, 10942, 7210, 12623, 11348]
446;322382;[9728, 1785, 7626, 5693, 11754, 12173, 1287, 14317, 5754, 15464]
447;662951;[8581, 7343, 4209, 9163, 13849, 15171, 13223, 4946, 676, 12356]
448;84221;[15297, 4151, 4880, 10440, 142, 13865, 9728, 3734, 8636, 2657]
449;801563;[15297, 10440, 9728, 13865, 4151, 142, 4880, 3734, 8636, 2657]
450;637715;[9728, 13865, 10440, 3734, 14317, 12173, 7626, 13018, 12995, 5693]
451;102782;[7571, 13018, 16166, 9728, 13865, 3734, 3182, 11310, 15297, 4151]
452;1074460;[2237, 11018, 1785, 10073, 1287, 5693, 12820, 11754, 11586, 5754]
453;931072;[9728, 13865, 10440, 3734, 15297, 4151, 4880, 142, 12995, 8636]
454;399739;[14890, 14927, 12741, 14153, 15084, 2395, 9148, 15263, 9465, 10319]
455;1044975;[9728, 10440, 13865, 15297, 4151, 1844, 142, 14703, 8636, 4880]
456;547361;[15297, 4151, 4880, 10440, 142, 13865, 3734, 9728, 2657, 8636]
457;486784;[13865, 12995, 10440, 9728, 12324, 7102, 9996, 4880, 4457, 4495]
458;979041;[7571, 13865, 9728, 3734, 13018, 10440, 16166, 15297, 3182, 4151]
459;119442;[9728, 13865, 10440, 12995, 4880, 14703, 4457, 3734, 15464, 12981]
460;855022;[15297, 14470, 4716, 15531, 15096, 12770, 101, 13058, 9070, 12463]
461;424901;[9728, 13865, 10440, 15297, 3734, 4151, 13018, 11310, 1844, 9169]
462;655755;[10440, 15297, 13865, 4151, 9728, 4880, 3734, 142, 2657, 9996]
463;279288;[15297, 3734, 13865, 4151, 4880, 10440, 7571, 9728, 2657, 142]
464;443640;[15297, 16228, 4151, 142, 4880, 5658, 9996, 15399, 2657, 2616]
465;744369;[7626, 12173, 9728, 14317, 12841, 10942, 11310, 1785, 13018, 7210]
466;607814;[16166, 3182, 5411, 11749, 10761, 16270, 7571, 11985, 7582, 13243]
467;616117;[13865, 12356, 10440, 7829, 9728, 6162, 13849, 7102, 1418, 14814]
468;227738;[7571, 15297, 3734, 13865, 4151, 9728, 10440, 142, 2657, 4880]
469;310698;[13865, 9728, 10440, 10464, 7102, 7829, 1418, 12356, 12995, 13849]
470;1061432;[15297, 4151, 7571, 142, 11778, 3734, 13262, 4946, 5424, 3935]
471;569552;[10440, 13865, 9728, 142, 4880, 15297, 9996, 4151, 3734, 12995]
472;1027128;[15297, 13865, 4151, 10440, 4880, 9728, 142, 3734, 2657, 8636]
473;282694;[7571, 9728, 13018, 11756, 16166, 13865, 3734, 3182, 676, 16270]
474;123779;[15297, 4151, 11778, 4716, 12770, 142, 8373, 14470, 5658, 15531]
475;1005803;[9728, 13865, 5693, 1287, 1785, 14317, 12173, 15464, 11754, 12995]
476;144418;[9728, 10440, 13865, 14703, 12995, 1844, 4880, 8636, 142, 12981]
477;136456;[13865, 10440, 9728, 15297, 142, 3734, 2657, 9996, 7829, 4151]
478;103212;[9728, 13865, 10440, 12995, 7102, 4457, 7829, 3734, 14317, 10464]
479;545918;[13865, 10440, 3734, 9728, 4880, 2657, 7571, 12995, 15297, 4151]
480;1013081;[947, 9996, 8346, 10440, 2657, 2616, 142, 16228, 4495, 13865]
481;84786;[7210, 12173, 7626, 144, 3587, 12841, 3940, 682, 10942, 8821]
482;119490;[16166, 3182, 7571, 10761, 5411, 13243, 11749, 7582, 11985, 13159]
483;952062;[16166, 3182, 7571, 13018, 10761, 11749, 5411, 7626, 7582, 12965]
484;177638;[15297, 4151, 142, 10440, 13865, 4880, 2657, 9996, 3734, 9728]
485;549089;[7571, 16166, 3182, 13018, 13243, 11749, 10761, 13915, 11985, 5411]
486;673070;[15297, 142, 4151, 10440, 13865, 9728, 11778, 9996, 2657, 4880]
487;1018751;[13865, 9728, 10440, 3734, 7829, 7102, 4457, 12995, 2657, 15297]
488;92451;[10440, 7829, 9728, 13865, 12356, 1418, 10077, 13849, 10464, 7102]
489;311293;[15297, 4151, 4880, 7571, 5658, 14461, 3734, 6809, 142, 5424]
490;449362;[15297, 4151, 4880, 5658, 142, 3734, 8636, 11237, 13865, 10440]
491;382693;[15297, 4151, 13865, 3734, 4880, 10440, 9728, 7571, 142, 2657]
492;70674;[10077, 7343, 9381, 288, 8986, 13668, 6089, 9169, 6162, 2647]
493;510747;[7210, 7626, 12173, 10942, 3587, 144, 3940, 682, 1106, 12841]
494;321394;[9728, 13865, 3734, 10440, 7571, 13018, 15297, 4151, 142, 4880]
495;155344;[16166, 13243, 3182, 7571, 11985, 5411, 7582, 10761, 16270, 11749]
496;840404;[5693, 12173, 1785, 7626, 11754, 9728, 1287, 5754, 3095, 7210]
497;901675;[9728, 1844, 14703, 9169, 657, 13865, 10440, 142, 15297, 101]
498;775310;[16166, 7571, 3182, 10761, 5411, 13243, 7582, 13018, 11985, 13159]
499;80552;[9728, 11754, 10440, 4436, 15464, 1844, 13865, 14703, 1785, 5693]
500;31839;[14470, 1844, 101, 15531, 15297, 9169, 12463, 8373, 9728, 12770]
501;338707;[13865, 10440, 9728, 12995, 3734, 7102, 7829, 4457, 2657, 142]
502;969169;[7571, 16166, 3182, 7582, 13243, 5411, 10761, 4718, 11985, 16270]
503;593227;[14470, 15531, 15096, 7545, 13058, 12770, 15051, 101, 12463, 4731]
504;402694;[9728, 10440, 13865, 14703, 1844, 12995, 142, 8447, 8636, 12981]
505;774032;[13865, 10440, 9728, 142, 9996, 3734, 2657, 12995, 7829, 7102]
506;809496;[12173, 7210, 7626, 14317, 12841, 10942, 1785, 3095, 5754, 8821]
507;722549;[15297, 4151, 10440, 4880, 13865, 9728, 142, 3734, 2657, 8636]
508;14503;[15297, 4151, 4880, 3734, 10440, 13865, 142, 2657, 9996, 9728]
509;246993;[9728, 7626, 12173, 1785, 14317, 5693, 10942, 12841, 11754, 7210]
510;99489;[9728, 13865, 10440, 4151, 15297, 4880, 1844, 142, 14703, 8636]
511;521292;[15297, 4151, 142, 4880, 10440, 9996, 13865, 2657, 3734, 8636]
512;337123;[7343, 11074, 3693, 8581, 13849, 10746, 13223, 12356, 15845, 1418]
513;683053;[7626, 12173, 9728, 14317, 13865, 10942, 12841, 1785, 3734, 7210]
514;801310;[14703, 1844, 9728, 6626, 8447, 10440, 15646, 12995, 13865, 12981]
515;355919;[9728, 10440, 13865, 15297, 1844, 4151, 142, 14703, 8636, 3734]
516;981978;[7343, 10077, 14500, 11188, 6162, 8581, 5838, 13849, 9169, 3935]
517;455478;[7571, 16166, 3182, 5411, 10761, 7582, 13243, 16270, 11749, 11985]
518;358845;[11074, 10746, 4250, 3693, 1418, 15845, 13223, 8585, 13849, 8581]
519;60663;[9728, 16361, 13865, 4457, 14741, 1287, 7102, 9169, 657, 10440]
520;437803;[15297, 4151, 142, 10440, 13865, 9728, 11778, 3734, 2657, 5732]
521;769206;[15096, 15531, 13058, 7806, 14684, 1873, 7545, 3419, 101, 14470]
522;1097513;[9728, 11754, 13865, 5693, 1785, 15464, 1287, 10440, 12995, 4436]
523;976421;[3734, 10440, 15297, 2657, 13865, 9996, 4880, 4151, 142, 7571]
524;786460;[16166, 13018, 7626, 3182, 10761, 12173, 5411, 7571, 11749, 11310]
525;232169;[1844, 9728, 14703, 11754, 10772, 6402, 101, 4151, 15297, 4436]
526;642320;[9728, 13865, 10440, 12995, 4457, 7102, 15464, 7829, 14741, 2237]
527;522107;[15297, 4151, 5658, 11778, 4880, 1844, 11237, 9896, 8373, 8636]
528;21111;[7626, 12173, 7210, 10942, 12841, 1785, 5754, 3095, 14317, 5693]
529;442618;[9728, 7626, 1785, 12173, 5693, 11754, 13865, 14317, 1287, 10440]
530;556023;[15297, 4151, 10440, 13865, 4880, 9728, 142, 3734, 2657, 9996]
531;1000222;[16166, 3182, 7571, 5411, 13243, 10761, 7582, 11985, 16270, 11749]
532;45255;[7626, 12173, 16166, 13018, 7571, 10942, 14317, 3182, 10761, 11749]
533;787964;[9728, 10077, 1418, 13865, 10440, 12356, 14431, 13849, 7829, 3693]
534;399855;[15084, 14927, 15078, 1978, 14890, 13243, 12225, 12741, 973, 11985]
535;391192;[14470, 15531, 15096, 4716, 15297, 101, 13058, 12463, 9070, 12770]
536;1019564;[9728, 13865, 10440, 3734, 12995, 4880, 4457, 15297, 4151, 142]
537;667654;[13865, 9728, 12356, 13223, 1418, 10440, 7571, 14814, 13849, 3734]
538;431524;[15297, 4151, 142, 10440, 2657, 4880, 9996, 13865, 3734, 8636]
539;877530;[15297, 4151, 5658, 11778, 7476, 5424, 8373, 12132, 3804, 142]
540;442349;[10440, 13865, 9728, 142, 15297, 4151, 3734, 4880, 9996, 2657]
541;776469;[9728, 1844, 10440, 14703, 13865, 142, 15297, 4151, 9169, 8636]
542;100213;[9728, 13865, 10440, 3734, 7626, 12173, 4880, 14317, 1785, 10942]
543;899190;[7210, 12173, 7626, 12841, 3587, 10942, 8821, 3095, 5754, 3940]
544;399480;[15297, 4880, 4151, 142, 2657, 9996, 3734, 10440, 13865, 5658]
545;413847;[7343, 10077, 6162, 8581, 9169, 3935, 12356, 13849, 11188, 5838]
546;688761;[15297, 4151, 10440, 13865, 4880, 142, 9728, 3734, 2657, 9996]
547;335997;[9728, 10440, 13865, 3734, 142, 7829, 15297, 2657, 7102, 4457]
548;99720;[9728, 11754, 13865, 10440, 12995, 15464, 4436, 2237, 1785, 5693]
549;379871;[7571, 16166, 13018, 3182, 10761, 5411, 11749, 13915, 7582, 11985]
550;215435;[13865, 10440, 9728, 15297, 142, 3734, 4151, 9996, 2657, 4880]
551;815342;[10440, 13865, 4880, 9728, 12995, 9996, 3734, 2657, 142, 15297]
552;717179;[9728, 13865, 12995, 10440, 2237, 7102, 4457, 12820, 7829, 14741]
553;310130;[15297, 4151, 10440, 13865, 4880, 9728, 142, 3734, 2657, 8636]
554;943826;[7571, 16166, 3182, 13018, 5411, 10761, 13915, 9728, 7582, 11749]
555;27342;[7571, 16166, 13018, 3182, 9728, 3734, 13915, 16270, 7582, 10761]
556;985825;[13668, 5325, 6089, 10077, 2647, 13038, 288, 9381, 9169, 3475]
557;127303;[15531, 15096, 101, 14684, 14470, 4716, 12463, 13058, 9070, 11345]
558;255713;[12173, 7626, 14317, 9728, 12841, 10942, 13865, 5693, 7210, 1785]
559;349560;[13865, 10440, 9728, 7829, 12356, 6162, 13849, 1418, 7102, 10464]
560;558288;[9728, 13865, 10440, 9169, 7102, 10464, 657, 4457, 14431, 7829]
561;506842;[10077, 12356, 6162, 13849, 7343, 9381, 14431, 1418, 7829, 9169]
562;731677;[12820, 4702, 14961, 16361, 11018, 11322, 1287, 9728, 5693, 14317]
563;508638;[16166, 7571, 3182, 13243, 5411, 7582, 10761, 11985, 11749, 16270]
564;935106;[15297, 4151, 142, 10440, 4880, 13865, 9728, 3734, 2657, 9996]
565;650328;[7343, 1833, 15051, 14717, 15310, 14500, 6285, 2121, 3249, 7545]
566;251848;[9728, 13865, 10440, 14317, 12995, 4457, 5693, 1287, 1785, 12173]
567;947269;[3734, 15297, 4151, 7571, 13865, 4880, 9728, 10440, 13018, 142]
568;962015;[1916, 101, 15297, 14470, 12463, 15531, 4151, 9728, 2358, 931]
569;865299;[9728, 15297, 13865, 7571, 3734, 4151, 10440, 142, 13018, 3935]
570;790414;[9728, 9169, 3509, 10440, 6626, 14916, 7102, 657, 1844, 14703]
571;70158;[7210, 7626, 12173, 10942, 12841, 3587, 3095, 682, 144, 3940]
572;432837;[9728, 16244, 9169, 15297, 11778, 4151, 3935, 7389, 15365, 12501]
573;525754;[13865, 4880, 4151, 15297, 10440, 9728, 3734, 142, 2657, 8636]
574;817072;[7626, 12173, 7210, 10942, 12841, 3587, 682, 14317, 1785, 3095]
575;824734;[7626, 12173, 7210, 10942, 12841, 14317, 1785, 5754, 8821, 3587]
576;208420;[6626, 1844, 3509, 11936, 14703, 14916, 288, 9169, 14238, 14470]
577;424980;[7343, 10077, 12356, 6162, 13849, 9381, 8986, 9169, 7829, 6089]
578;999922;[9728, 13865, 10440, 11754, 4436, 1785, 3734, 7626, 12173, 15464]
579;4618;[15297, 4151, 11778, 14470, 15531, 8373, 12770, 4716, 101, 1916]
580;984243;[15297, 16228, 4151, 4880, 2657, 15399, 14461, 3734, 142, 9996]
581;97509;[16166, 3182, 5411, 11749, 10761, 7571, 7582, 13018, 11985, 13243]
582;3987;[14317, 12173, 7626, 9728, 12841, 13018, 13865, 7210, 10942, 11310]
583;747780;[9728, 101, 1916, 14741, 9169, 12463, 13865, 657, 4457, 14470]
584;1086556;[15297, 142, 4151, 10440, 9996, 2657, 4880, 13865, 3734, 9728]
585;139036;[15297, 1844, 4151, 101, 9728, 14470, 12463, 142, 14703, 15531]
586;901872;[3263, 15096, 211, 14684, 2444, 12437, 13058, 15531, 6636, 7806]
587;126122;[9728, 13865, 7571, 3734, 15297, 4151, 13018, 10440, 4880, 16166]
588;410948;[9728, 15297, 10440, 13865, 142, 4151, 1844, 3734, 14470, 14431]
589;578506;[10077, 9728, 7829, 14431, 1418, 12356, 2220, 10440, 9169, 9381]
590;654870;[15297, 4151, 4880, 13865, 10440, 3734, 142, 9728, 2657, 8636]
591;838834;[9728, 11310, 13018, 11754, 7626, 4436, 16244, 12173, 7571, 15297]
592;867474;[13865, 10440, 9728, 15297, 142, 3734, 2657, 9996, 4151, 4880]
593;582673;[13865, 10440, 9728, 3734, 12995, 4880, 2657, 142, 9996, 15297]
594;288430;[9728, 14317, 13018, 7626, 12173, 7571, 11310, 13865, 16166, 12841]
